disease,symptom,url_x,disease_cleaned,letter,name
Glandular fever,"Your GP may also recommend a blood test to help confirm the diagnosis and rule out infections that can cause similar symptoms, such as cytomegalovirus (CMV), rubella, mumps and toxoplasmosis.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,swollen glands in the neck,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"After the infection has passed, people develop lifelong immunity to the virus and most won’t develop symptoms again.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"There is currently no cure for glandular fever, but the symptoms should pass within a few weeks. There are things you can do to help control your symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"Many people are first exposed to EBV during childhood, when the infection causes few symptoms and often goes unrecognised before it eventually passes.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,Some people with particularly severe symptoms may need to be looked after in hospital for a few days.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,drinking plenty of fluids,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,a high temperature (fever),https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"swollen glands in your neck and possibly in other parts of your body, such as under your armpits",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,a sore throat – this is usually more painful than any you may have had before,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"Some experts think it may be a form of chronic fatigue syndrome (CFS). This is a poorly understood condition that causes persistent fatigue and a range of other symptoms, such as headaches and joint pain.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"further infections of other areas of the body, including the brain, liver and lungs",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"Young adults may be most at risk of glandular fever because they might not have been exposed to the virus when they were younger, and the infection tends to produce more severe symptoms when you’re older.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,fatigue (extreme tiredness),https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"While the symptoms of glandular fever can be very unpleasant, most of them should pass within 2 to 3 weeks. Fatigue, however, can occasionally last several months.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,kissing – glandular fever is often referred to as the ‘kissing disease’,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,a severely sore throat,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"Most EBV infections are thought to occur during childhood and cause only mild symptoms, or no symptoms at all.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"taking over-the-counter painkillers, such as paracetamol or ibuprofen",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"sharing eating and drinking utensils, such as cups, glasses and unwashed cutlery",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,Not everyone who can pass on EBV will have symptoms themselves. These are known as asymptomatic carriers.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,Common symptoms include:,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,Read more about the causes of glandular fever.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"Most symptoms of glandular fever will usually resolve within 2 or 3 weeks. Your throat will normally feel most sore for 3 to 5 days after symptoms start before gradually improving, and your fever will usually last 10 to 14 days.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"a ruptured (burst) spleen, which may need to be treated with surgery",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,"This is because the virus remains inactive in the body for the rest of your life after you have been exposed to it. For most people, the inactive virus won’t cause any symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,Glandular fever is a type of viral infection that mostly affects young adults.,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Glandular fever,The most common symptoms of the condition are:,https://www.nhsinform.scot/illnesses-and-conditions/infections-and-poisoning/glandular-fever/,glandular fever,G,Glandular fever
Golfers elbow,Golfer’s elbow symptoms develop when there’s a problem with the tendons around the elbow.  These tendons help with gripping activities.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,high fat diet,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,diabetes (Type 1 and 2),https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,lifting,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,obesity,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,writing,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,This information is useful for those who have been diagnosed with golfer’s elbow. People who are experiencing new or ongoing symptoms should contact their healthcare professional.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,Golfer’s elbow is a condition which causes pain around the inside bony part of the elbow and down into the forearm. It’s also known as medial epicondylitis or medial epicondyle tendinopathy.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,Golfer’s elbow causes pain and tenderness on the inside of your elbow that may spread down your forearm.,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,twisting,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,gripping,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,high cholesterol levels,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,smoking,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,"If your golfer’s elbow hasn’t improved, or it’s got worse, within 6 weeks of following this advice, it’s a good idea to talk to a healthcare professional about your symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Golfers elbow,pulling,https://www.nhsinform.scot/illnesses-and-conditions/muscle-bone-and-joints/arm-shoulder-and-hand-problems-and-conditions/golfers-elbow/,golfers elbow,G,Golfers elbow
Gonorrhoea,bleeding in between periods or after sex,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,pain or a burning sensation when peeing,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,green or yellow fluid coming out of the penis,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,discomfort and swelling of the testicles,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,Symptoms of gonorrhoea may include:,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,"pain in the lower tummy, particularly during sex",https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,"Gonorrhoea can also infect the throat, eyes or anus. You may experience pain or discharge in these areas. Gonorrhoea in the throat usually has no symptoms.",https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,increased discharge from the vagina,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
Gonorrhoea,Many people with gonorrhoea won’t notice any symptoms.,https://www.nhsinform.scot/illnesses-and-conditions/sexual-and-reproductive/gonorrhoea/,gonorrhoea,G,Gonorrhoea
